draw_id,intercept,age_centered_40,sex_2,high_acuity_proxy,fever_or_temp,tachycardia_burden,seed
91,-2.7665712898279575,0.041800370367559569,0.22649424376151764,1.421757158902174,0.1583934136290128,0.23793688406303415,20260504
92,-2.6251719183845248,0.042338927457764665,0.22196810697136329,1.4414882537660234,-0.016800196420546781,0.25856901720379488,20260504
93,-2.7541412865234038,0.0423884312691344,0.19585645491172798,1.5749057264106892,0.28807191892249967,0.23036254626393202,20260504
94,-2.5558424292627775,0.041617420763739706,0.16211156072824556,1.4790927787616117,0.063320834678619264,0.26437328979136043,20260504
95,-2.6032965644826462,0.042721711015027648,0.19814664811365701,1.4352213783440053,0.13384834893924905,0.27883421467114844,20260504
96,-2.6879700773434134,0.041955013799451067,0.34447508093789247,1.4481905786500697,0.18481717914900239,0.23792167286634403,20260504
97,-2.6794978116044268,0.042443190610064858,0.20676276431969068,1.3579898014236269,0.15892866020740293,0.25664164743086604,20260504
98,-2.712632040773149,0.044600639858327532,0.19385939557301823,1.5258562602238939,0.19435075879074262,0.2436930608302891,20260504
99,-2.7750962583577063,0.042806565339714234,0.28790742924944512,1.6503624037355995,0.19072500514855073,0.28533314729062043,20260504
100,-2.6940876434889538,0.044077028725722521,0.23368261836098556,1.5704097482636412,0.15370984758036332,0.27179941413760866,20260504
101,-2.6750110352404373,0.039971097582056171,0.2632963475676966,1.5020429753348277,0.20734274456646065,0.23486176904389791,20260504
102,-2.6901265043546037,0.038032366284237985,0.25906111058078524,1.7031371715614072,0.28748257589166026,0.24747980267322359,20260504
103,-2.7974223357704755,0.040880926457092584,0.2059236247401704,1.5284353996988467,0.25020923057946731,0.28305796456716381,20260504
104,-2.7686994539567626,0.042599200410127089,0.33793091459128144,1.5506551440867669,-0.10054238504336763,0.27143953492369111,20260504
105,-2.7214061408393158,0.042355487681264507,0.21325268259418056,1.6261569592891021,0.35017073197305498,0.22874408577025507,20260504
106,-2.6963227328504602,0.042750245069505241,0.24953965584459661,1.5882857677231297,0.026595863330176606,0.28601892257675066,20260504
107,-2.7360716312308462,0.042459355541184664,0.25743247347464171,1.5315302768102232,0.11892931825726884,0.22740313466656545,20260504
108,-2.7141517785368734,0.04173019879184766,0.28093145219531584,1.5400360235713775,0.15538974989194582,0.22978095342788904,20260504
109,-2.8041482423981572,0.043592639875676076,0.28859158522049783,1.4995276121059262,0.1658491302942873,0.28747904663004531,20260504
110,-2.7620185692833101,0.041893145982267989,0.36157906067614681,1.57902116789771,0.28829656662214748,0.20450202762684835,20260504
111,-2.6388247487258951,0.03972775715670062,0.18172321615416437,1.6961639680146117,0.32594958550912057,0.22894997651546986,20260504
112,-2.6950377870139,0.04323901359484094,0.22966307826292895,1.3440488865378004,0.077273171437718835,0.2438721253195722,20260504
113,-2.583232200620007,0.037445563468429428,0.21424616718317571,1.5726131768442275,0.11799840138312609,0.25809789022174628,20260504
